2025-05-16 10:54:43,The patient was diagnosed with congestive heart failure (CHF).,BERT-base-cased,"[('The', 'O'), ('patient', 'O'), ('was', 'O'), ('diagnosed', 'O'), ('with', 'O'), ('congestive', 'B-LF'), ('heart', 'I-LF'), ('failure', 'I-LF'), ('CHF', 'B-AC')]"
2025-05-16 10:54:51,The patient was diagnosed with congestive heart failure (CHF).,Bio_ClinicalBERT,"[('The', 'O'), ('patient', 'O'), ('was', 'O'), ('diagnosed', 'O'), ('with', 'O'), ('congestive', 'B-LF'), ('heart', 'I-LF'), ('failure', 'I-LF'), ('CHF', 'B-AC')]"
2025-05-16 10:55:04,She was admitted for chronic obstructive pulmonary disease (COPD).,BERT-base-cased,"[('She', 'O'), ('was', 'O'), ('admitted', 'O'), ('for', 'O'), ('chronic', 'B-LF'), ('obstructive', 'I-LF'), ('pulmonary', 'I-LF'), ('disease', 'I-LF'), ('COPD', 'B-AC')]"
2025-05-16 10:55:07,She was admitted for chronic obstructive pulmonary disease (COPD).,Bio_ClinicalBERT,"[('She', 'O'), ('was', 'O'), ('admitted', 'O'), ('for', 'O'), ('chronic', 'B-LF'), ('obstructive', 'I-LF'), ('pulmonary', 'I-LF'), ('disease', 'I-LF'), ('COPD', 'B-AC')]"
2025-05-16 10:55:18,A magnetic resonance imaging (MRI) scan was scheduled.,BERT-base-cased,"[('A', 'O'), ('magnetic', 'B-LF'), ('resonance', 'I-LF'), ('imaging', 'I-LF'), ('MRI', 'I-LF'), ('scan', 'O'), ('was', 'O'), ('scheduled', 'O')]"
2025-05-16 10:55:21,A magnetic resonance imaging (MRI) scan was scheduled.,Bio_ClinicalBERT,"[('A', 'O'), ('magnetic', 'B-LF'), ('resonance', 'I-LF'), ('imaging', 'I-LF'), ('MRI', 'B-AC'), ('scan', 'O'), ('was', 'O'), ('scheduled', 'O')]"
2025-05-16 10:56:15,He was prescribed tissue plasminogen activator (tPA).,BERT-base-cased,"[('He', 'O'), ('was', 'O'), ('prescribed', 'O'), ('tissue', 'B-LF'), ('plasminogen', 'I-LF'), ('activator', 'I-LF'), ('tPA', 'B-AC')]"
2025-05-16 10:56:18,He was prescribed tissue plasminogen activator (tPA).,Bio_ClinicalBERT,"[('He', 'O'), ('was', 'O'), ('prescribed', 'O'), ('tissue', 'B-LF'), ('plasminogen', 'I-LF'), ('activator', 'I-LF'), ('tPA', 'B-AC')]"
2025-05-16 10:56:33,Blood tests showed elevated levels of C-reactive protein (CRP).,BERT-base-cased,"[('Blood', 'O'), ('tests', 'O'), ('showed', 'O'), ('elevated', 'O'), ('levels', 'O'), ('of', 'O'), ('Creactive', 'B-LF'), ('protein', 'I-LF'), ('CRP', 'B-AC')]"
2025-05-16 10:56:36,Blood tests showed elevated levels of C-reactive protein (CRP).,Bio_ClinicalBERT,"[('Blood', 'O'), ('tests', 'O'), ('showed', 'O'), ('elevated', 'O'), ('levels', 'O'), ('of', 'O'), ('Creactive', 'B-LF'), ('protein', 'I-LF'), ('CRP', 'I-LF')]"
2025-05-16 10:56:56,The doctor ordered an electrocardiogram (ECG) immediately.,BERT-base-cased,"[('The', 'O'), ('doctor', 'O'), ('ordered', 'O'), ('an', 'O'), ('electrocardiogram', 'B-LF'), ('ECG', 'B-AC'), ('immediately', 'O')]"
2025-05-16 10:56:58,The doctor ordered an electrocardiogram (ECG) immediately.,Bio_ClinicalBERT,"[('The', 'O'), ('doctor', 'O'), ('ordered', 'O'), ('an', 'O'), ('electrocardiogram', 'B-LF'), ('ECG', 'B-AC'), ('immediately', 'O')]"
2025-05-16 10:57:14,The treatment plan includes continuous positive airway pressure (CPAP).,BERT-base-cased,"[('The', 'O'), ('treatment', 'O'), ('plan', 'O'), ('includes', 'O'), ('continuous', 'O'), ('positive', 'B-LF'), ('airway', 'I-LF'), ('pressure', 'I-LF'), ('CPAP', 'B-AC')]"
2025-05-16 10:57:17,The treatment plan includes continuous positive airway pressure (CPAP).,Bio_ClinicalBERT,"[('The', 'O'), ('treatment', 'O'), ('plan', 'O'), ('includes', 'O'), ('continuous', 'B-LF'), ('positive', 'I-LF'), ('airway', 'I-LF'), ('pressure', 'I-LF'), ('CPAP', 'B-AC')]"
2025-05-16 10:58:01,The patient underwent a computed tomography (CT) scan.,BERT-base-cased,"[('The', 'O'), ('patient', 'O'), ('underwent', 'O'), ('a', 'O'), ('computed', 'B-LF'), ('tomography', 'I-LF'), ('CT', 'I-LF'), ('scan', 'O')]"
2025-05-16 10:58:03,The patient underwent a computed tomography (CT) scan.,Bio_ClinicalBERT,"[('The', 'O'), ('patient', 'O'), ('underwent', 'O'), ('a', 'O'), ('computed', 'B-LF'), ('tomography', 'I-LF'), ('CT', 'B-AC'), ('scan', 'O')]"
2025-05-16 10:58:14,Aspirin was administered to manage acute coronary syndrome (ACS).,BERT-base-cased,"[('Aspirin', 'O'), ('was', 'O'), ('administered', 'O'), ('to', 'O'), ('manage', 'O'), ('acute', 'B-LF'), ('coronary', 'I-LF'), ('syndrome', 'I-LF'), ('ACS', 'B-AC')]"
2025-05-16 10:58:15,Aspirin was administered to manage acute coronary syndrome (ACS).,Bio_ClinicalBERT,"[('Aspirin', 'O'), ('was', 'O'), ('administered', 'O'), ('to', 'O'), ('manage', 'O'), ('acute', 'B-LF'), ('coronary', 'I-LF'), ('syndrome', 'I-LF'), ('ACS', 'B-AC')]"
2025-05-16 10:58:29,She showed signs of multiple organ dysfunction syndrome (MODS).,BERT-base-cased,"[('She', 'O'), ('showed', 'O'), ('signs', 'O'), ('of', 'O'), ('multiple', 'B-LF'), ('organ', 'I-LF'), ('dysfunction', 'I-LF'), ('syndrome', 'I-LF'), ('MODS', 'B-AC')]"
2025-05-16 10:58:31,She showed signs of multiple organ dysfunction syndrome (MODS).,Bio_ClinicalBERT,"[('She', 'O'), ('showed', 'O'), ('signs', 'O'), ('of', 'O'), ('multiple', 'B-LF'), ('organ', 'I-LF'), ('dysfunction', 'I-LF'), ('syndrome', 'O'), ('MODS', 'O')]"
2025-05-16 10:58:48,The nurse recorded the patient's blood pressure (BP) hourly.,BERT-base-cased,"[('The', 'O'), ('nurse', 'O'), ('recorded', 'O'), ('the', 'O'), ('patients', 'O'), ('blood', 'B-LF'), ('pressure', 'I-LF'), ('BP', 'B-AC'), ('hourly', 'O')]"
2025-05-16 10:58:50,The nurse recorded the patient's blood pressure (BP) hourly.,Bio_ClinicalBERT,"[('The', 'O'), ('nurse', 'O'), ('recorded', 'O'), ('the', 'O'), ('patients', 'O'), ('blood', 'O'), ('pressure', 'O'), ('BP', 'B-AC'), ('hourly', 'O')]"
2025-05-16 10:59:19,His oxygen saturation (SpO2) dropped during the night.,BERT-base-cased,"[('His', 'O'), ('oxygen', 'O'), ('saturation', 'I-LF'), ('SpO2', 'O'), ('dropped', 'O'), ('during', 'O'), ('the', 'O'), ('night', 'O')]"
2025-05-16 10:59:47,His oxygen saturation (SpO2) dropped during the night.,Bio_ClinicalBERT,"[('His', 'O'), ('oxygen', 'O'), ('saturation', 'I-LF'), ('SpO2', 'O'), ('dropped', 'O'), ('during', 'O'), ('the', 'O'), ('night', 'O')]"
2025-05-16 10:59:55,The cardiologist suspected atrial fibrillation (AF).,BERT-base-cased,"[('The', 'O'), ('cardiologist', 'O'), ('suspected', 'O'), ('atrial', 'B-LF'), ('fibrillation', 'I-LF'), ('AF', 'B-AC')]"
2025-05-16 10:59:58,The cardiologist suspected atrial fibrillation (AF).,Bio_ClinicalBERT,"[('The', 'O'), ('cardiologist', 'O'), ('suspected', 'O'), ('atrial', 'O'), ('fibrillation', 'I-LF'), ('AF', 'B-AC')]"
2025-05-16 11:00:10,He received an intramuscular injection of vitamin B12 (cobalamin).,BERT-base-cased,"[('He', 'O'), ('received', 'O'), ('an', 'O'), ('intramuscular', 'O'), ('injection', 'O'), ('of', 'O'), ('vitamin', 'O'), ('B12', 'I-LF'), ('cobalamin', 'B-LF')]"
2025-05-16 11:00:13,He received an intramuscular injection of vitamin B12 (cobalamin).,Bio_ClinicalBERT,"[('He', 'O'), ('received', 'O'), ('an', 'O'), ('intramuscular', 'O'), ('injection', 'O'), ('of', 'O'), ('vitamin', 'O'), ('B12', 'O'), ('cobalamin', 'O')]"
2025-05-16 11:00:24,The lab reported high levels of prostate-specific antigen (PSA).,BERT-base-cased,"[('The', 'O'), ('lab', 'O'), ('reported', 'O'), ('high', 'O'), ('levels', 'O'), ('of', 'O'), ('prostatespecific', 'B-LF'), ('antigen', 'I-LF'), ('PSA', 'B-AC')]"
2025-05-16 11:00:25,The lab reported high levels of prostate-specific antigen (PSA).,Bio_ClinicalBERT,"[('The', 'O'), ('lab', 'O'), ('reported', 'O'), ('high', 'O'), ('levels', 'O'), ('of', 'O'), ('prostatespecific', 'B-LF'), ('antigen', 'I-LF'), ('PSA', 'B-AC')]"
2025-05-16 11:00:38,The patient was treated for gastroesophageal reflux disease (GERD).,BERT-base-cased,"[('The', 'O'), ('patient', 'O'), ('was', 'O'), ('treated', 'O'), ('for', 'O'), ('gastroesophageal', 'O'), ('reflux', 'O'), ('disease', 'O'), ('GERD', 'B-AC')]"
2025-05-16 11:00:40,The patient was treated for gastroesophageal reflux disease (GERD).,Bio_ClinicalBERT,"[('The', 'O'), ('patient', 'O'), ('was', 'O'), ('treated', 'O'), ('for', 'O'), ('gastroesophageal', 'B-LF'), ('reflux', 'I-LF'), ('disease', 'O'), ('GERD', 'O')]"
2025-05-16 11:00:49,The neonate was placed in the neonatal intensive care unit (NICU).,BERT-base-cased,"[('The', 'O'), ('neonate', 'O'), ('was', 'O'), ('placed', 'O'), ('in', 'O'), ('the', 'O'), ('neonatal', 'B-LF'), ('intensive', 'I-LF'), ('care', 'I-LF'), ('unit', 'O'), ('NICU', 'B-AC')]"
2025-05-16 11:00:51,The neonate was placed in the neonatal intensive care unit (NICU).,Bio_ClinicalBERT,"[('The', 'O'), ('neonate', 'O'), ('was', 'O'), ('placed', 'O'), ('in', 'O'), ('the', 'O'), ('neonatal', 'O'), ('intensive', 'O'), ('care', 'I-LF'), ('unit', 'O'), ('NICU', 'B-AC')]"
2025-05-16 11:01:02,A diagnosis of rheumatoid arthritis (RA) was confirmed.,BERT-base-cased,"[('A', 'O'), ('diagnosis', 'O'), ('of', 'O'), ('rheumatoid', 'B-LF'), ('arthritis', 'I-LF'), ('RA', 'B-AC'), ('was', 'O'), ('confirmed', 'O')]"
2025-05-16 11:01:03,A diagnosis of rheumatoid arthritis (RA) was confirmed.,Bio_ClinicalBERT,"[('A', 'O'), ('diagnosis', 'O'), ('of', 'O'), ('rheumatoid', 'B-LF'), ('arthritis', 'I-LF'), ('RA', 'B-AC'), ('was', 'O'), ('confirmed', 'O')]"
2025-05-16 11:01:18,The patient was monitored for signs of deep vein thrombosis (DVT).,BERT-base-cased,"[('The', 'O'), ('patient', 'O'), ('was', 'O'), ('monitored', 'O'), ('for', 'O'), ('signs', 'O'), ('of', 'O'), ('deep', 'B-LF'), ('vein', 'I-LF'), ('thrombosis', 'I-LF'), ('DVT', 'B-AC')]"
2025-05-16 11:01:22,The patient was monitored for signs of deep vein thrombosis (DVT).,Bio_ClinicalBERT,"[('The', 'O'), ('patient', 'O'), ('was', 'O'), ('monitored', 'O'), ('for', 'O'), ('signs', 'O'), ('of', 'O'), ('deep', 'B-LF'), ('vein', 'I-LF'), ('thrombosis', 'I-LF'), ('DVT', 'B-AC')]"
2025-05-16 11:01:32,She has a history of human immunodeficiency virus (HIV).,BERT-base-cased,"[('She', 'O'), ('has', 'O'), ('a', 'O'), ('history', 'O'), ('of', 'O'), ('human', 'B-LF'), ('immunodeficiency', 'I-LF'), ('virus', 'I-LF'), ('HIV', 'O')]"
2025-05-16 11:01:34,She has a history of human immunodeficiency virus (HIV).,Bio_ClinicalBERT,"[('She', 'O'), ('has', 'O'), ('a', 'O'), ('history', 'O'), ('of', 'O'), ('human', 'B-LF'), ('immunodeficiency', 'I-LF'), ('virus', 'I-LF'), ('HIV', 'B-AC')]"
2025-05-16 11:01:45,He is being treated for chronic kidney disease (CKD).,BERT-base-cased,"[('He', 'O'), ('is', 'O'), ('being', 'O'), ('treated', 'O'), ('for', 'O'), ('chronic', 'B-LF'), ('kidney', 'I-LF'), ('disease', 'I-LF'), ('CKD', 'B-AC')]"
2025-05-16 11:01:47,He is being treated for chronic kidney disease (CKD).,Bio_ClinicalBERT,"[('He', 'O'), ('is', 'O'), ('being', 'O'), ('treated', 'O'), ('for', 'O'), ('chronic', 'B-LF'), ('kidney', 'I-LF'), ('disease', 'I-LF'), ('CKD', 'B-AC')]"
2025-05-16 11:01:56,Her blood glucose (BG) levels were unstable.,BERT-base-cased,"[('Her', 'O'), ('blood', 'B-LF'), ('glucose', 'I-LF'), ('BG', 'B-AC'), ('levels', 'O'), ('were', 'O'), ('unstable', 'O')]"
2025-05-16 11:01:57,Her blood glucose (BG) levels were unstable.,Bio_ClinicalBERT,"[('Her', 'O'), ('blood', 'O'), ('glucose', 'O'), ('BG', 'B-AC'), ('levels', 'O'), ('were', 'O'), ('unstable', 'O')]"
2025-05-16 11:02:15,The surgeon discussed total knee arthroplasty (TKA) with the patient.,BERT-base-cased,"[('The', 'O'), ('surgeon', 'O'), ('discussed', 'O'), ('total', 'B-LF'), ('knee', 'I-LF'), ('arthroplasty', 'I-LF'), ('TKA', 'B-AC'), ('with', 'O'), ('the', 'O'), ('patient', 'O')]"
2025-05-16 11:02:18,The surgeon discussed total knee arthroplasty (TKA) with the patient.,Bio_ClinicalBERT,"[('The', 'O'), ('surgeon', 'O'), ('discussed', 'O'), ('total', 'B-LF'), ('knee', 'I-LF'), ('arthroplasty', 'I-LF'), ('TKA', 'B-AC'), ('with', 'O'), ('the', 'O'), ('patient', 'O')]"
2025-05-16 11:02:33,She complained of lower urinary tract symptoms (LUTS).,BERT-base-cased,"[('She', 'O'), ('complained', 'O'), ('of', 'O'), ('lower', 'O'), ('urinary', 'O'), ('tract', 'I-LF'), ('symptoms', 'O'), ('LUTS', 'B-AC')]"
2025-05-16 11:02:35,She complained of lower urinary tract symptoms (LUTS).,Bio_ClinicalBERT,"[('She', 'O'), ('complained', 'O'), ('of', 'O'), ('lower', 'O'), ('urinary', 'O'), ('tract', 'O'), ('symptoms', 'O'), ('LUTS', 'O')]"
2025-05-16 11:02:47,"The child was given diphtheria, tetanus, and pertussis vaccine (DTaP).",BERT-base-cased,"[('The', 'O'), ('child', 'O'), ('was', 'O'), ('given', 'O'), ('diphtheria', 'B-LF'), ('tetanus', 'I-LF'), ('and', 'I-LF'), ('pertussis', 'I-LF'), ('vaccine', 'O'), ('DTaP', 'B-AC')]"
2025-05-16 11:02:48,"The child was given diphtheria, tetanus, and pertussis vaccine (DTaP).",Bio_ClinicalBERT,"[('The', 'O'), ('child', 'O'), ('was', 'O'), ('given', 'O'), ('diphtheria', 'B-LF'), ('tetanus', 'I-LF'), ('and', 'I-LF'), ('pertussis', 'B-LF'), ('vaccine', 'I-LF'), ('DTaP', 'B-AC')]"
2025-05-16 11:03:01,He presented with a transient ischemic attack (TIA).,BERT-base-cased,"[('He', 'O'), ('presented', 'O'), ('with', 'O'), ('a', 'O'), ('transient', 'B-LF'), ('ischemic', 'I-LF'), ('attack', 'I-LF'), ('TIA', 'B-AC')]"
2025-05-16 11:03:03,He presented with a transient ischemic attack (TIA).,Bio_ClinicalBERT,"[('He', 'O'), ('presented', 'O'), ('with', 'O'), ('a', 'O'), ('transient', 'O'), ('ischemic', 'O'), ('attack', 'I-LF'), ('TIA', 'B-AC')]"
2025-05-16 11:03:12,The patient is on anti-retroviral therapy (ART).,BERT-base-cased,"[('The', 'O'), ('patient', 'O'), ('is', 'O'), ('on', 'O'), ('antiretroviral', 'B-LF'), ('therapy', 'I-LF'), ('ART', 'B-AC')]"
2025-05-16 11:03:15,The patient is on anti-retroviral therapy (ART).,Bio_ClinicalBERT,"[('The', 'O'), ('patient', 'O'), ('is', 'O'), ('on', 'O'), ('antiretroviral', 'B-LF'), ('therapy', 'I-LF'), ('ART', 'O')]"
2025-05-16 11:03:25,He underwent coronary artery bypass grafting (CABG).,BERT-base-cased,"[('He', 'O'), ('underwent', 'O'), ('coronary', 'B-LF'), ('artery', 'I-LF'), ('bypass', 'I-LF'), ('grafting', 'I-LF'), ('CABG', 'B-AC')]"
2025-05-16 11:03:28,He underwent coronary artery bypass grafting (CABG).,Bio_ClinicalBERT,"[('He', 'O'), ('underwent', 'O'), ('coronary', 'B-LF'), ('artery', 'I-LF'), ('bypass', 'I-LF'), ('grafting', 'I-LF'), ('CABG', 'O')]"
2025-05-16 11:03:43,A nasogastric tube (NGT) was inserted.,BERT-base-cased,"[('A', 'O'), ('nasogastric', 'B-LF'), ('tube', 'I-LF'), ('NGT', 'B-AC'), ('was', 'O'), ('inserted', 'O')]"
2025-05-16 11:03:46,A nasogastric tube (NGT) was inserted.,Bio_ClinicalBERT,"[('A', 'O'), ('nasogastric', 'B-LF'), ('tube', 'O'), ('NGT', 'B-AC'), ('was', 'O'), ('inserted', 'O')]"
2025-05-16 11:03:59,The report confirmed presence of tuberculosis (TB).,BERT-base-cased,"[('The', 'O'), ('report', 'O'), ('confirmed', 'O'), ('presence', 'O'), ('of', 'O'), ('tuberculosis', 'B-LF'), ('TB', 'B-AC')]"
2025-05-16 11:04:00,The report confirmed presence of tuberculosis (TB).,Bio_ClinicalBERT,"[('The', 'O'), ('report', 'O'), ('confirmed', 'O'), ('presence', 'O'), ('of', 'O'), ('tuberculosis', 'B-LF'), ('TB', 'B-AC')]"
